topic,evidence_1,evidence_2,evidence_1_stance,evidence_2_stance,evidence_1_detection_score,evidence_2_detection_score
We should prohibit corporal punishment,"Although spanking is legal in the United States, as early as 1985 The New York Times stated that ""most child-care experts today disapprove of physical punishment.""[REF] .","Larzelere, like most experts who believe spanking is not always detrimental, believes that certain guidelines must be kept in mind if parents choose to use corporal punishment.",PRO,CON,0.7333664894104004,0.3486383855342865
We should ban partial birth abortions,"In the mid-1990s, Moynihan was one of the Democrats to support the ban on the procedure known as partial-birth abortion.","For example, Kennedy dissented in the 2000 decision in Stenberg v. Carhart, which struck down laws criminalizing partial-birth abortion [REF].",PRO,CON,0.3783962428569793,0.7028347253799438
We should subsidize biofuels,"In October 2008, Peter Brabeck-Letmathe, chairman and former chief executive of Nestlé, warned that the production of biofuels will further deplete the world's water supply.","In 2007, Queensland University in Australia contracted with Syngenta to research different inputs for biofuels as a renewable energy source [REF].",CON,PRO,0.8446466326713562,0.7388743758201599
We should ban full-body scanners,Opponents of full-body scanners cite these incidents as examples of how radiation-based scanning machines can overdose people with radiation despite all safety precautions [REF].,"Christophe Naudin considers that the body scan (or full-body scanners) are a major step forward for passengers security, because it saves them to undress or to avoid an unpleasant palpation.",PRO,CON,0.7075841426849365,0.4451543688774109
We should legalize prostitution,"Feminists who hold such views on prostitution include Kathleen Barry, Melissa Farley,[REF][REF] Julie Bindel,[REF][REF] Sheila Jeffreys, Catharine MacKinnon[REF] and Laura Lederer;[REF] the European Women's Lobby has also condemned prostitution as ""an intolerable form of male violence"" [REF].",Fernando Gabeira founder of the Green Party has been a strong voice for sex workers' rights in Brazil and introduced legislation in Congress to recognise prostitution as a profession.,CON,PRO,0.6740348935127258,0.6240898370742798
We should legalize prostitution,"Over the years, India has seen a growing mandate to legalize prostitution, to avoid exploitation of sex workers and their children by middlemen and in the wake of a growing HIV/AIDS menace.","On September 2, 2009, Cicilline submitted an ordinance to the City Council to ban indoor prostitution in the city, imposing a $500 fine and a potential 30-day prison sentence on violators [REF].",PRO,CON,0.6520581245422363,0.8083139657974243
We should increase gun control,"In a 1995 interview, John Trochmann stated, ""Gun control is people control,"" and MOM claimed to have more than 12,000 members trained in guerilla warfare, survivalist techniques, and other unconventional tactics in preparation for withstanding the perceived federal government onslaught to seize their weapons presaged by the Waco Siege [REF].",Senator Shelby has supported several gun control measures put forth by Democrats including the 1991 Crime Bill S.1241[REF] sponsored by then Senator Joseph Biden that instituted a national waiting period for handgun purchases as well as a federal ban on semi-automatic firearms [REF].,CON,PRO,0.4537934064865112,0.4755817651748657
Sex education should be mandatory,"In 2003 a Catholic church spokesman branded sex education as ""pornography"" and Cardinal O'Brien claimed plans to give sex education to pre-school children amounted to ""state-sponsored sexual abuse of minors.""[REF] .","Public opinion polls conducted over the years have found that the majority of Americans favor broader sex education programs over those that teach only abstinence, although abstinence educators recently published poll data with the totally opposite conclusion [REF].",CON,PRO,0.8025376796722412,0.827472448348999
We should ban male infant circumcision,"The authors said, ""Male circumcision provides a degree of protection against acquiring HIV infection, equivalent to what a vaccine of high efficacy would have achieved.","Among men who have sex with men, there is insufficient evidence that male circumcision protects against HIV infection or other Sexually Transmitted Infections [REF].",CON,PRO,0.8606271743774414,0.8117136955261229
We should end affirmative action,"In July 2008, USA Today reported that ""McCain said Sunday that he favors a proposed referendum in Arizona that would ban affirmative action, reversing a position he took a decade ago.""","In Fisher v. University of Texas at Austin, the APALC submitted a brief supporting the University of Texas in preserving the use of affirmative action in admissions, saying Asian students ""benefited from exposure to a diverse student body.""",PRO,CON,0.8902543187141418,0.4232575595378876
We should abolish the monarchy,"Former Deputy Prime Minister Michael Cullen declared that he supported the monarchy, stating in 2004 he was ""a sort of token monarchist in the Cabinet these days.""[REF]","From that point onward, the Emperor ceased to believe in the monarchy as a viable form of government for Brazil's future, as his remaining heir was a daughter.",CON,PRO,0.8248883485794067,0.2072097212076187
Sex education should be mandatory,McCain is against federal funding of birth control and sex education; his opposition included a vote against spending $100 million to reduce teen pregnancy by education and contraceptives [REF].,"The letter protested against the lack of sufficient sex and relationships education in schools, and that the UK Youth Parliament believe that this has led to increasing teenage pregnancy.",CON,PRO,0.5698096752166748,0.7736487984657288
We should cancel the speed limit,The report identified that the speed of vehicles was 'at the core of the problem[REF] and said that speed limits should be set appropriately for the road function and design along with physical measures related to the road and the vehicle and effective enforcement by the police [REF].,"A 1998 report in the Wall Street Journal title 'Highways are safe at any speed' stated that when speed limits are set artificially low, tailgating, weaving and speed variance (the problem of some cars traveling significantly faster than others) make roads less safe [REF].",CON,PRO,0.645078182220459,0.4500568807125092
